date,date_block_num,shop_id,item_id,item_price,item_cnt_day
05.01.2013,0,25,15070,299.0,1.0
11.01.2013,0,25,15070,299.0,1.0
23.01.2013,0,25,15101,989.0,1.0
16.01.2013,0,25,15070,299.0,1.0
25.01.2013,0,25,15070,299.0,1.0
27.01.2013,0,25,15070,299.0,1.0
28.01.2013,0,25,15070,299.0,1.0
03.01.2013,0,25,15060,399.0,2.0
04.01.2013,0,25,15060,399.0,1.0
05.01.2013,0,25,15060,399.0,2.0
07.01.2013,0,25,15060,399.0,1.0
08.01.2013,0,25,15060,399.0,1.0
18.01.2013,0,25,15060,399.0,1.0
20.01.2013,0,25,15060,399.0,1.0
24.01.2013,0,25,15060,399.0,1.0
25.01.2013,0,25,15060,399.0,2.0
17.01.2013,0,25,15070,299.0,1.0
12.01.2013,0,25,13915,149.0,1.0
26.01.2013,0,25,15101,989.0,1.0
09.01.2013,0,25,15102,659.0,1.0
26.01.2013,0,25,14611,179.0,4.0
02.01.2013,0,25,14612,179.0,3.0
10.01.2013,0,25,14612,179.0,2.0
12.01.2013,0,25,14612,179.0,1.0
18.01.2013,0,25,14612,179.0,10.0
19.01.2013,0,25,14612,179.0,2.0
24.01.2013,0,25,14612,179.0,1.0
26.01.2013,0,25,14612,179.0,5.0
11.01.2013,0,25,14617,229.0,1.0
18.01.2013,0,25,14617,229.0,3.0
19.01.2013,0,25,14617,229.0,1.0
07.01.2013,0,25,15139,199.0,1.0
08.01.2013,0,25,14626,169.0,1.0
19.01.2013,0,25,14633,399.0,1.0
19.01.2013,0,25,14634,248.0,1.0
17.01.2013,0,25,14641,349.0,1.0
12.01.2013,0,25,14646,149.0,1.0
14.01.2013,0,25,14652,349.0,1.0
27.01.2013,0,25,14661,199.0,1.0
25.01.2013,0,25,15147,299.0,1.0
06.01.2013,0,25,14669,169.0,1.0
11.01.2013,0,25,14670,199.0,1.0
17.01.2013,0,25,14682,28.0,1.0
18.01.2013,0,25,14693,58.0,1.0
30.01.2013,0,25,14693,58.0,1.0
22.01.2013,0,25,14611,179.0,1.0
21.01.2013,0,25,14611,179.0,1.0
12.01.2013,0,25,14611,179.0,1.0
02.01.2013,0,25,14611,179.0,4.0
15.01.2013,0,25,15102,659.0,2.0
24.01.2013,0,25,15102,659.0,1.0
25.01.2013,0,25,15102,659.0,1.0
26.01.2013,0,25,15102,659.0,2.0
11.01.2013,0,25,15104,1289.0,1.0
23.01.2013,0,25,15104,1289.0,1.0
25.01.2013,0,25,15104,1289.0,1.0
30.01.2013,0,25,15104,1289.0,1.0
08.01.2013,0,25,14594,1199.0,1.0
07.01.2013,0,25,14595,649.0,1.0
11.01.2013,0,25,14595,649.0,1.0
26.01.2013,0,25,14595,649.0,1.0
06.01.2013,0,25,15102,659.0,1.0
03.01.2013,0,25,14603,499.0,1.0
04.01.2013,0,25,14607,149.0,1.0
22.01.2013,0,25,14607,149.0,1.0
05.01.2013,0,25,15107,999.0,1.0
19.01.2013,0,25,15114,170.0,1.0
19.01.2013,0,25,15118,170.0,1.0
25.01.2013,0,25,15128,170.0,1.0
12.01.2013,0,25,15129,170.0,1.0
04.01.2013,0,25,14610,179.0,1.0
06.01.2013,0,25,14610,179.0,1.0
10.01.2013,0,25,14610,179.0,1.0
19.01.2013,0,25,14610,179.0,1.0
21.01.2013,0,25,14610,179.0,1.0
03.01.2013,0,25,14604,149.0,1.0
06.01.2013,0,25,13915,149.0,1.0
22.01.2013,0,25,13911,149.0,1.0
03.01.2013,0,25,13911,149.0,1.0
04.01.2013,0,25,13354,30.0,5.0
05.01.2013,0,25,13354,30.0,2.0
18.01.2013,0,25,13354,30.0,10.0
29.01.2013,0,25,13354,30.0,1.0
17.01.2013,0,25,13355,199.0,1.0
02.01.2013,0,25,13351,70.0,4.0
07.01.2013,0,25,13351,70.0,2.0
08.01.2013,0,25,13351,70.0,3.0
09.01.2013,0,25,13351,70.0,3.0
11.01.2013,0,25,13351,70.0,5.0
14.01.2013,0,25,13351,70.0,1.0
15.01.2013,0,25,13351,70.0,1.0
19.01.2013,0,25,13351,70.0,3.0
21.01.2013,0,25,13351,70.0,1.0
22.01.2013,0,25,13351,70.0,1.0
27.01.2013,0,25,13351,70.0,1.0
28.01.2013,0,25,13351,70.0,2.0
18.01.2013,0,25,12727,1490.0,1.0
09.01.2013,0,25,13370,299.0,1.0
26.01.2013,0,25,13370,299.0,1.0
30.01.2013,0,25,13383,299.0,1.0
09.01.2013,0,25,13384,300.0,1.0
22.01.2013,0,25,13454,1499.0,1.0
19.01.2013,0,25,13460,1499.0,1.0
19.01.2013,0,25,13478,13990.0,1.0
25.01.2013,0,25,13350,30.0,2.0
04.01.2013,0,25,13480,13989.5,1.0
24.01.2013,0,25,13350,30.0,2.0
20.01.2013,0,25,13350,30.0,2.0
06.01.2013,0,25,13344,25.0,7.0
07.01.2013,0,25,13344,25.0,1.0
13.01.2013,0,25,13344,25.0,3.0
14.01.2013,0,25,13344,25.0,1.0
16.01.2013,0,25,13344,25.0,1.0
24.01.2013,0,25,13344,25.0,3.0
04.01.2013,0,25,13345,25.0,6.0
05.01.2013,0,25,13345,25.0,1.0
14.01.2013,0,25,13345,25.0,2.0
15.01.2013,0,25,13345,25.0,4.0
17.01.2013,0,25,13345,25.0,2.0
19.01.2013,0,25,13345,25.0,2.0
22.01.2013,0,25,13345,25.0,2.0
24.01.2013,0,25,13345,25.0,1.0
25.01.2013,0,25,13345,25.0,1.0
29.01.2013,0,25,13345,25.0,2.0
02.01.2013,0,25,13346,149.0,2.0
13.01.2013,0,25,13346,149.0,1.0
15.01.2013,0,25,13346,149.0,2.0
17.01.2013,0,25,13346,149.0,1.0
20.01.2013,0,25,13346,149.0,1.0
04.01.2013,0,25,13350,30.0,2.0
12.01.2013,0,25,13350,30.0,5.0
13.01.2013,0,25,13350,30.0,2.0
15.01.2013,0,25,13350,30.0,4.0
21.01.2013,0,25,13350,30.0,1.0
06.01.2013,0,25,13480,13990.0,1.0
09.01.2013,0,25,13480,13990.0,1.0
03.01.2013,0,25,13484,13490.0,1.0
20.01.2013,0,25,13418,999.0,1.0
21.01.2013,0,25,13418,999.0,1.0
02.01.2013,0,25,13419,699.0,1.0
03.01.2013,0,25,13419,699.0,1.0
15.01.2013,0,25,13419,999.0,1.0
17.01.2013,0,25,13419,999.0,1.0
26.01.2013,0,25,13419,999.0,1.0
27.01.2013,0,25,13419,999.0,1.0
05.01.2013,0,25,13425,13489.7,1.0
10.01.2013,0,25,13425,13490.0,1.0
31.01.2013,0,25,13425,12490.0,1.0
05.01.2013,0,25,13429,11490.0,1.0
30.01.2013,0,25,13429,11490.0,1.0
06.01.2013,0,25,13430,11490.0,1.0
13.01.2013,0,25,13450,2799.0,2.0
17.01.2013,0,25,13450,2799.0,1.0
22.01.2013,0,25,13450,2798.5,1.0
06.01.2013,0,25,13517,3790.0,1.0
21.01.2013,0,25,13517,3790.0,1.0
27.01.2013,0,25,13517,3790.0,1.0
31.01.2013,0,25,13517,3790.0,1.0
02.01.2013,0,25,12737,299.0,1.0
10.01.2013,0,25,12738,1499.0,1.0
11.01.2013,0,25,12738,1499.0,-1.0
08.01.2013,0,25,12741,349.0,1.0
18.01.2013,0,25,13418,999.0,1.0
09.01.2013,0,25,13418,999.0,1.0
08.01.2013,0,25,13418,699.0,1.0
31.01.2013,0,25,13417,1199.0,1.0
28.01.2013,0,25,13484,13990.0,1.0
16.01.2013,0,25,13490,13990.0,1.0
17.01.2013,0,25,13490,13990.0,1.0
18.01.2013,0,25,13490,13989.5,1.0
27.01.2013,0,25,13490,13990.0,1.0
19.01.2013,0,25,13510,3790.0,1.0
03.01.2013,0,25,13511,1598.5,1.0
08.01.2013,0,25,13511,1599.0,1.0
11.01.2013,0,25,13511,1599.0,1.0
18.01.2013,0,25,13511,1599.0,1.0
20.01.2013,0,25,13511,1599.0,1.0
28.01.2013,0,25,13511,1599.0,1.0
05.01.2013,0,25,13344,25.0,4.0
05.01.2013,0,25,13413,1999.0,1.0
18.01.2013,0,25,13413,1999.0,2.0
02.01.2013,0,25,13417,699.0,4.0
03.01.2013,0,25,13417,699.0,3.0
04.01.2013,0,25,13417,699.0,1.0
06.01.2013,0,25,13417,699.0,1.0
07.01.2013,0,25,13417,652.333333333,3.0
12.01.2013,0,25,13417,699.0,1.0
16.01.2013,0,25,13417,1199.0,1.0
17.01.2013,0,25,13417,1199.0,2.0
18.01.2013,0,25,13417,1199.0,1.0
21.01.2013,0,25,13417,1199.0,1.0
26.01.2013,0,25,13417,1199.0,1.0
11.01.2013,0,25,13413,1999.0,1.0
02.01.2013,0,25,13344,25.0,8.0
31.01.2013,0,25,12718,299.0,1.0
26.01.2013,0,25,12718,299.0,1.0
03.01.2013,0,25,13165,249.0,1.0
19.01.2013,0,25,13166,249.0,1.0
22.01.2013,0,25,13169,349.0,1.0
12.01.2013,0,25,12569,436.78,1.0
17.01.2013,0,25,12576,349.0,1.0
02.01.2013,0,25,12582,149.0,1.0
18.01.2013,0,25,13175,749.0,1.0
02.01.2013,0,25,13176,349.0,1.0
07.01.2013,0,25,13176,349.0,1.0
18.01.2013,0,25,13176,349.0,1.0
04.01.2013,0,25,12614,249.0,1.0
25.01.2013,0,25,12614,249.0,1.0
03.01.2013,0,25,12615,149.0,2.0
22.01.2013,0,25,12615,149.0,1.0
30.01.2013,0,25,12615,149.0,1.0
02.01.2013,0,25,12617,499.0,1.0
03.01.2013,0,25,12618,149.0,1.0
12.01.2013,0,25,12623,649.0,1.0
02.01.2013,0,25,12625,937.39,1.0
10.01.2013,0,25,12625,999.0,1.0
07.01.2013,0,25,12626,349.0,1.0
13.01.2013,0,25,12626,349.0,1.0
22.01.2013,0,25,12627,499.0,1.0
07.01.2013,0,25,12628,149.0,1.0
02.01.2013,0,25,12632,149.0,1.0
17.01.2013,0,25,12565,199.0,1.0
25.01.2013,0,25,13163,249.0,1.0
30.01.2013,0,25,13158,249.0,1.0
29.01.2013,0,25,13158,249.0,1.0
22.01.2013,0,25,12552,149.0,1.0
03.01.2013,0,25,12553,1499.0,1.0
25.01.2013,0,25,12555,199.0,1.0
06.01.2013,0,25,12559,199.0,1.0
09.01.2013,0,25,12562,1199.0,1.0
04.01.2013,0,25,12563,149.0,1.0
14.01.2013,0,25,12563,149.0,1.0
04.01.2013,0,25,12564,199.0,1.0
18.01.2013,0,25,13137,249.0,1.0
10.01.2013,0,25,13141,249.0,1.0
31.01.2013,0,25,13147,249.0,1.0
07.01.2013,0,25,13155,249.0,1.0
04.01.2013,0,25,12632,149.0,2.0
08.01.2013,0,25,13155,249.0,1.0
27.01.2013,0,25,13156,249.0,1.0
02.01.2013,0,25,13157,249.0,1.0
13.01.2013,0,25,13157,249.0,1.0
03.01.2013,0,25,13158,249.0,2.0
06.01.2013,0,25,13158,249.0,1.0
07.01.2013,0,25,13158,249.0,1.0
08.01.2013,0,25,13158,249.0,1.0
12.01.2013,0,25,13158,249.0,1.0
16.01.2013,0,25,13158,249.0,1.0
19.01.2013,0,25,13158,249.0,1.0
20.01.2013,0,25,13158,249.0,3.0
24.01.2013,0,25,13158,249.0,1.0
15.01.2013,0,25,13155,249.0,1.0
14.01.2013,0,25,12750,119.0,1.0
12.01.2013,0,25,12632,149.0,1.0
31.01.2013,0,25,12641,399.0,1.0
13.01.2013,0,25,12677,249.0,1.0
25.01.2013,0,25,12677,249.0,1.0
29.01.2013,0,25,12677,249.0,1.0
08.01.2013,0,25,12678,399.0,1.0
14.01.2013,0,25,12678,399.0,1.0
18.01.2013,0,25,12678,399.0,1.0
26.01.2013,0,25,12678,399.0,1.0
11.01.2013,0,25,12679,399.0,1.0
18.01.2013,0,25,12679,399.0,1.0
25.01.2013,0,25,12679,399.0,1.0
26.01.2013,0,25,12679,399.0,1.0
02.01.2013,0,25,12684,649.0,2.0
14.01.2013,0,25,12684,649.0,1.0
02.01.2013,0,25,12691,449.0,2.0
03.01.2013,0,25,12691,449.0,1.0
12.01.2013,0,25,12691,449.0,1.0
13.01.2013,0,25,12691,449.0,1.0
14.01.2013,0,25,12691,449.0,1.0
18.01.2013,0,25,12691,449.0,1.0
18.01.2013,0,25,13203,149.0,1.0
13.01.2013,0,25,13204,299.0,1.0
14.01.2013,0,25,13204,299.0,1.0
18.01.2013,0,25,13204,299.0,1.0
09.01.2013,0,25,12718,299.0,1.0
22.01.2013,0,25,12718,299.0,1.0
12.01.2013,0,25,12677,249.0,1.0
25.01.2013,0,25,12676,149.0,1.0
16.01.2013,0,25,12676,149.0,1.0
12.01.2013,0,25,12676,149.0,1.0
14.01.2013,0,25,12644,149.0,1.0
21.01.2013,0,25,12644,149.0,1.0
24.01.2013,0,25,12644,149.0,1.0
28.01.2013,0,25,13185,349.0,1.0
10.01.2013,0,25,13186,149.0,1.0
11.01.2013,0,25,13186,149.0,1.0
16.01.2013,0,25,13186,149.0,1.0
18.01.2013,0,25,13186,149.0,1.0
26.01.2013,0,25,12649,399.0,1.0
02.01.2013,0,25,12650,149.0,1.0
26.01.2013,0,25,12651,349.0,1.0
27.01.2013,0,25,12651,349.0,1.0
18.01.2013,0,25,13196,349.0,1.0
28.01.2013,0,25,12651,349.0,1.0
25.01.2013,0,25,12652,499.0,3.0
28.01.2013,0,25,12652,499.0,1.0
17.01.2013,0,25,12653,248.0,1.0
18.01.2013,0,25,12654,248.0,1.0
29.01.2013,0,25,12658,549.0,1.0
18.01.2013,0,25,12661,399.0,1.0
19.01.2013,0,25,12661,399.0,1.0
25.01.2013,0,25,12661,399.0,1.0
26.01.2013,0,25,12661,399.0,1.0
11.01.2013,0,25,12668,399.0,1.0
31.01.2013,0,25,12674,98.0,1.0
08.01.2013,0,25,12676,149.0,1.0
29.01.2013,0,25,12651,349.0,1.0
14.01.2013,0,25,14911,299.0,1.0
19.01.2013,0,25,12755,149.0,1.0
24.01.2013,0,25,12757,149.0,1.0
05.01.2013,0,25,13806,149.0,1.0
30.01.2013,0,25,13814,199.0,1.0
12.01.2013,0,25,13817,149.0,1.0
06.01.2013,0,25,13831,399.0,1.0
11.01.2013,0,25,13831,399.0,1.0
12.01.2013,0,25,13831,399.0,2.0
13.01.2013,0,25,13831,399.0,1.0
18.01.2013,0,25,13831,399.0,1.0
25.01.2013,0,25,13831,399.0,1.0
26.01.2013,0,25,13831,399.0,1.0
07.01.2013,0,25,13832,399.0,1.0
20.01.2013,0,25,13832,399.0,1.0
26.01.2013,0,25,13832,399.0,1.0
11.01.2013,0,25,13835,199.0,1.0
21.01.2013,0,25,13835,199.0,1.0
27.01.2013,0,25,13835,199.0,1.0
02.01.2013,0,25,13850,515.13,1.0
03.01.2013,0,25,13851,399.0,1.0
04.01.2013,0,25,13851,399.0,3.0
13.01.2013,0,25,13851,399.0,1.0
15.01.2013,0,25,13851,399.0,2.0
19.01.2013,0,25,13851,399.0,1.0
22.01.2013,0,25,13851,399.0,1.0
26.01.2013,0,25,13851,399.0,1.0
05.01.2013,0,25,14158,448.5,1.0
29.01.2013,0,25,13789,199.0,1.0
07.01.2013,0,25,14158,449.0,1.0
28.01.2013,0,25,13789,199.0,1.0
16.01.2013,0,25,13789,199.0,1.0
15.01.2013,0,25,13008,149.0,1.0
19.01.2013,0,25,13018,149.0,1.0
27.01.2013,0,25,13018,149.0,1.0
02.01.2013,0,25,13019,149.0,1.0
15.01.2013,0,25,13019,149.0,1.0
11.01.2013,0,25,13020,199.0,1.0
27.01.2013,0,25,13029,1099.0,1.0
27.01.2013,0,25,13030,1099.0,1.0
16.01.2013,0,25,13035,199.0,1.0
05.01.2013,0,25,13039,149.0,1.0
03.01.2013,0,25,13040,549.0,1.0
17.01.2013,0,25,13040,549.0,1.0
11.01.2013,0,25,13068,999.0,1.0
12.01.2013,0,25,13760,149.0,1.0
12.01.2013,0,25,13761,149.0,1.0
04.01.2013,0,25,13771,149.0,1.0
04.01.2013,0,25,13774,149.0,1.0
02.01.2013,0,25,13779,149.0,1.0
24.01.2013,0,25,13785,199.0,1.0
31.01.2013,0,25,13785,199.0,1.0
12.01.2013,0,25,14150,249.0,1.0
05.01.2013,0,25,13788,299.0,1.0
03.01.2013,0,25,13789,199.0,4.0
05.01.2013,0,25,13789,199.0,1.0
11.01.2013,0,25,13789,199.0,1.0
20.01.2013,0,25,13789,199.0,1.0
08.01.2013,0,25,14160,2199.0,1.0
13.01.2013,0,25,14160,2199.0,1.0
18.01.2013,0,25,14160,2199.0,1.0
12.01.2013,0,25,13890,349.0,1.0
20.01.2013,0,25,13890,349.0,1.0
26.01.2013,0,25,13890,349.0,4.0
27.01.2013,0,25,13890,349.0,1.0
07.01.2013,0,25,13891,549.0,1.0
02.01.2013,0,25,13892,349.0,1.0
05.01.2013,0,25,13892,349.0,1.0
06.01.2013,0,25,13892,349.0,1.0
06.01.2013,0,25,13898,299.0,1.0
02.01.2013,0,25,13901,299.0,1.0
03.01.2013,0,25,13901,299.0,1.0
06.01.2013,0,25,13901,299.0,1.0
10.01.2013,0,25,13901,299.0,1.0
14.01.2013,0,25,13901,299.0,1.0
17.01.2013,0,25,13901,299.0,1.0
18.01.2013,0,25,13901,299.0,1.0
19.01.2013,0,25,13901,299.0,2.0
20.01.2013,0,25,13901,299.0,1.0
21.01.2013,0,25,13901,299.0,1.0
23.01.2013,0,25,13901,299.0,2.0
27.01.2013,0,25,13901,299.0,2.0
30.01.2013,0,25,13901,299.0,1.0
31.01.2013,0,25,13901,299.0,1.0
26.01.2013,0,25,13903,199.0,1.0
26.01.2013,0,25,13905,349.0,1.0
06.01.2013,0,25,13890,349.0,1.0
05.01.2013,0,25,13890,349.0,1.0
04.01.2013,0,25,13890,349.0,1.0
03.01.2013,0,25,13890,349.0,1.0
11.01.2013,0,25,13853,1999.0,1.0
18.01.2013,0,25,13853,1999.0,1.0
06.01.2013,0,25,13854,599.0,1.0
06.01.2013,0,25,14161,249.0,1.0
15.01.2013,0,25,13868,299.0,1.0
19.01.2013,0,25,13868,299.0,1.0
25.01.2013,0,25,13868,299.0,2.0
31.01.2013,0,25,13868,299.0,1.0
06.01.2013,0,25,13872,499.0,1.0
02.01.2013,0,25,13876,199.0,1.0
10.01.2013,0,25,13879,169.0,1.0
17.01.2013,0,25,13879,169.0,1.0
08.01.2013,0,25,13736,598.5,1.0
04.01.2013,0,25,14164,299.0,1.0
03.01.2013,0,25,13881,549.0,1.0
05.01.2013,0,25,13881,549.0,2.0
06.01.2013,0,25,13881,549.0,1.0
09.01.2013,0,25,13881,549.0,1.0
13.01.2013,0,25,13881,549.0,1.0
16.01.2013,0,25,13881,549.0,1.0
17.01.2013,0,25,13881,549.0,1.0
27.01.2013,0,25,13881,549.0,1.0
28.01.2013,0,25,13881,549.0,1.0
06.01.2013,0,25,13884,299.0,1.0
07.01.2013,0,25,13884,299.0,1.0
02.01.2013,0,25,13890,349.0,2.0
02.01.2013,0,25,13881,549.0,1.0
06.01.2013,0,25,13736,599.0,1.0
05.01.2013,0,25,13736,598.5,1.0
17.01.2013,0,25,13735,599.0,1.0
22.01.2013,0,25,12805,399.0,1.0
13.01.2013,0,25,12807,199.0,1.0
22.01.2013,0,25,12807,199.0,1.0
22.01.2013,0,25,12809,199.0,1.0
06.01.2013,0,25,12810,1199.0,1.0
09.01.2013,0,25,12810,1199.0,1.0
17.01.2013,0,25,12810,1199.0,1.0
07.01.2013,0,25,12817,149.0,1.0
21.01.2013,0,25,12817,149.0,1.0
09.01.2013,0,25,12822,349.0,1.0
12.01.2013,0,25,12822,349.0,1.0
16.01.2013,0,25,12822,349.0,1.0
19.01.2013,0,25,12822,349.0,1.0
02.01.2013,0,25,13569,499.0,1.0
04.01.2013,0,25,13569,499.0,2.0
05.01.2013,0,25,13569,498.5,1.0
08.01.2013,0,25,13569,499.0,1.0
10.01.2013,0,25,13569,499.0,1.0
11.01.2013,0,25,13569,499.0,3.0
19.01.2013,0,25,13569,499.0,1.0
26.01.2013,0,25,13569,499.0,1.0
29.01.2013,0,25,13569,499.0,1.0
03.01.2013,0,25,12827,149.0,1.0
22.01.2013,0,25,12827,149.0,1.0
25.01.2013,0,25,12827,149.0,1.0
20.01.2013,0,25,12805,399.0,1.0
10.01.2013,0,25,12805,399.0,1.0
02.01.2013,0,25,12804,699.0,1.0
10.01.2013,0,25,12803,1599.0,1.0
08.01.2013,0,25,12766,149.0,1.0
29.01.2013,0,25,12767,749.0,1.0
31.01.2013,0,25,12774,299.0,1.0
23.01.2013,0,25,12780,149.0,1.0
02.01.2013,0,25,12783,349.0,3.0
03.01.2013,0,25,12783,349.0,1.0
04.01.2013,0,25,12783,349.0,1.0
05.01.2013,0,25,12783,349.0,1.0
06.01.2013,0,25,12783,349.0,1.0
07.01.2013,0,25,12783,349.0,1.0
11.01.2013,0,25,12783,349.0,2.0
12.01.2013,0,25,12783,349.0,2.0
28.01.2013,0,25,13573,349.0,1.0
13.01.2013,0,25,12783,349.0,1.0
31.01.2013,0,25,12783,349.0,1.0
12.01.2013,0,25,12787,149.0,2.0
16.01.2013,0,25,12787,149.0,1.0
21.01.2013,0,25,12787,149.0,1.0
22.01.2013,0,25,12787,149.0,1.0
06.01.2013,0,25,12790,198.0,1.0
23.01.2013,0,25,12790,198.0,1.0
22.01.2013,0,25,12795,299.0,1.0
26.01.2013,0,25,12795,299.0,1.0
22.01.2013,0,25,12796,299.0,1.0
19.01.2013,0,25,12797,199.0,1.0
04.01.2013,0,25,12803,1599.0,1.0
14.01.2013,0,25,12783,349.0,1.0
04.01.2013,0,25,12757,149.0,1.0
03.01.2013,0,25,12828,149.0,1.0
10.01.2013,0,25,12830,749.0,1.0
19.01.2013,0,25,13602,210.0,1.0
31.01.2013,0,25,12933,149.0,1.0
11.01.2013,0,25,12943,149.0,1.0
11.01.2013,0,25,12946,149.0,1.0
25.01.2013,0,25,12947,199.0,1.0
26.01.2013,0,25,12947,199.0,1.0
31.01.2013,0,25,12947,199.0,1.0
24.01.2013,0,25,12948,399.0,1.0
11.01.2013,0,25,12951,349.0,1.0
25.01.2013,0,25,13605,299.0,1.0
16.01.2013,0,25,12953,199.0,1.0
02.01.2013,0,25,12958,199.0,1.0
27.01.2013,0,25,12962,199.0,1.0
02.01.2013,0,25,12967,199.0,1.0
27.01.2013,0,25,12967,199.0,1.0
19.01.2013,0,25,12968,199.0,1.0
16.01.2013,0,25,12970,199.0,1.0
06.01.2013,0,25,12975,199.0,1.0
23.01.2013,0,25,13610,299.0,1.0
02.01.2013,0,25,13733,499.0,1.0
05.01.2013,0,25,13733,499.0,1.0
21.01.2013,0,25,13733,499.0,1.0
24.01.2013,0,25,13733,499.0,1.0
23.01.2013,0,25,13006,349.0,1.0
07.01.2013,0,25,13735,599.0,1.0
19.01.2013,0,25,13601,210.0,2.0
17.01.2013,0,25,13601,210.0,1.0
15.01.2013,0,25,13601,210.0,1.0
22.01.2013,0,25,12927,149.0,1.0
16.01.2013,0,25,12830,749.0,1.0
09.01.2013,0,25,12832,649.0,1.0
04.01.2013,0,25,12835,149.0,1.0
11.01.2013,0,25,12835,149.0,1.0
12.01.2013,0,25,12839,149.0,1.0
06.01.2013,0,25,12849,58.0,1.0
10.01.2013,0,25,12858,1599.0,1.0
11.01.2013,0,25,12858,1599.0,-1.0
19.01.2013,0,25,12859,399.0,1.0
03.01.2013,0,25,12860,149.0,1.0
14.01.2013,0,25,12874,399.0,1.0
10.01.2013,0,25,12876,299.0,1.0
10.01.2013,0,25,12828,149.0,1.0
12.01.2013,0,25,12876,299.0,1.0
17.01.2013,0,25,12892,199.0,1.0
24.01.2013,0,25,12897,149.0,1.0
15.01.2013,0,25,12911,149.0,1.0
15.01.2013,0,25,12913,149.0,1.0
15.01.2013,0,25,12915,149.0,1.0
07.01.2013,0,25,12917,249.0,1.0
08.01.2013,0,25,12917,249.0,1.0
17.01.2013,0,25,12917,249.0,1.0
21.01.2013,0,25,12917,249.0,1.0
22.01.2013,0,25,12917,249.0,1.0
21.01.2013,0,25,12921,199.0,1.0
12.01.2013,0,25,12922,198.0,1.0
21.01.2013,0,25,12879,149.0,1.0
24.01.2013,0,25,14911,299.0,1.0
30.01.2013,0,25,14911,299.0,1.0
03.01.2013,0,25,14923,149.0,1.0
08.01.2013,0,25,16993,399.0,3.0
12.01.2013,0,25,16993,399.0,2.0
13.01.2013,0,25,16993,399.0,4.0
17.01.2013,0,25,16993,399.0,2.0
19.01.2013,0,25,16993,399.0,1.0
20.01.2013,0,25,16993,399.0,1.0
25.01.2013,0,25,16993,399.0,1.0
26.01.2013,0,25,16993,399.0,1.0
27.01.2013,0,25,16993,399.0,1.0
30.01.2013,0,25,16993,399.0,1.0
31.01.2013,0,25,16993,399.0,2.0
23.01.2013,0,25,16994,549.0,1.0
24.01.2013,0,25,16994,549.0,1.0
25.01.2013,0,25,16994,549.0,1.0
26.01.2013,0,25,16994,549.0,2.0
26.01.2013,0,25,17008,298.0,1.0
11.01.2013,0,25,17009,299.0,1.0
18.01.2013,0,25,17620,299.0,1.0
25.01.2013,0,25,17620,299.0,1.0
06.01.2013,0,25,17018,199.0,1.0
31.01.2013,0,25,17020,349.0,1.0
24.01.2013,0,25,17621,299.0,1.0
11.01.2013,0,25,17624,299.0,1.0
18.01.2013,0,25,17625,299.0,1.0
11.01.2013,0,25,17038,99.0,1.0
06.01.2013,0,25,16993,399.0,2.0
20.01.2013,0,25,17058,149.0,1.0
05.01.2013,0,25,16993,399.0,2.0
03.01.2013,0,25,16993,399.0,1.0
23.01.2013,0,25,16890,399.0,1.0
27.01.2013,0,25,16890,399.0,1.0
06.01.2013,0,25,16891,1499.0,1.0
11.01.2013,0,25,16891,1499.0,1.0
24.01.2013,0,25,16891,1499.0,1.0
15.01.2013,0,25,16893,149.0,1.0
09.01.2013,0,25,16894,149.0,1.0
22.01.2013,0,25,16894,149.0,1.0
27.01.2013,0,25,16913,1699.0,1.0
03.01.2013,0,25,16919,399.0,1.0
05.01.2013,0,25,16919,399.0,1.0
28.01.2013,0,25,16919,399.0,1.0
05.01.2013,0,25,16929,149.0,1.0
17.01.2013,0,25,16931,299.0,1.0
08.01.2013,0,25,16935,1099.0,1.0
08.01.2013,0,25,16939,149.0,1.0
08.01.2013,0,25,16966,149.0,1.0
16.01.2013,0,25,16971,499.0,1.0
30.01.2013,0,25,16971,291.15,1.0
07.01.2013,0,25,16982,149.0,1.0
16.01.2013,0,25,16987,299.0,1.0
27.01.2013,0,25,17610,299.0,1.0
30.01.2013,0,25,17610,299.0,1.0
09.01.2013,0,25,16991,349.0,1.0
15.01.2013,0,25,16991,349.0,1.0
04.01.2013,0,25,16993,399.0,2.0
02.01.2013,0,25,17060,149.0,1.0
23.01.2013,0,25,17061,399.0,1.0
08.01.2013,0,25,17063,149.0,1.0
22.01.2013,0,25,17180,149.0,1.0
20.01.2013,0,25,17184,149.0,1.0
27.01.2013,0,25,17184,149.0,1.0
03.01.2013,0,25,17185,349.0,1.0
06.01.2013,0,25,17185,349.0,1.0
08.01.2013,0,25,17185,349.0,1.0
12.01.2013,0,25,17185,349.0,1.0
13.01.2013,0,25,17185,349.0,1.0
18.01.2013,0,25,17185,349.0,1.0
26.01.2013,0,25,17192,199.0,1.0
21.01.2013,0,25,17194,199.0,1.0
18.01.2013,0,25,17207,299.0,1.0
12.01.2013,0,25,17210,1999.0,1.0
15.01.2013,0,25,17210,1999.0,1.0
03.01.2013,0,25,17213,149.0,2.0
08.01.2013,0,25,17213,149.0,1.0
12.01.2013,0,25,17213,149.0,1.0
13.01.2013,0,25,17213,149.0,1.0
19.01.2013,0,25,17213,149.0,2.0
24.01.2013,0,25,17213,149.0,1.0
04.01.2013,0,25,17221,149.0,1.0
19.01.2013,0,25,17222,199.0,1.0
27.01.2013,0,25,17236,249.0,1.0
04.01.2013,0,25,17238,98.0,1.0
